03755 	PEDREÑO 	238 	0,03 	203 	0,03
03755 	RECUERO 	237 	0,03 	204 	0,03
03761 	BELLET 	233 	0,03 	207 	0,03
03761 	FONTANILLAS 	211 	0,03 	229 	0,03
03761 	GORCHS 	212 	0,03 	228 	0,03
03761 	MITJA 	238 	0,03 	202 	0,03
03761 	OBRERO 	206 	0,03 	234 	0,03
03766 	BARRANTES 	251 	0,03 	188 	0,02
03766 	CANTALEJO 	216 	0,03 	223 	0,03
03766 	MAÑES 	241 	0,03 	198 	0,03
03766 	VALLESPIN 	238 	0,03 	201 	0,03
03770 	CELA 	211 	0,03 	227 	0,03
03770 	DUMITRU 	422 	0,06 	16 	<0,01
03770 	MIMBRERO 	203 	0,03 	235 	0,03
03770 	PARE 	238 	0,03 	200 	0,03
03770 	SILVENTE 	209 	0,03 	229 	0,03
03770 	TORDERA 	243 	0,03 	195 	0,03

    * Menys resultats
    * Més resultats

03770 	TORROELLA 	247 	0,03 	191 	0,03
03777 	BERRAL 	198 	0,03 	239 	0,03
03777 	GALLOFRE 	226 	0,03 	211 	0,03
03777 	LATRE 	218 	0,03 	219 	0,03
03777 	LIDON 	215 	0,03 	222 	0,03
03777 	MEYA 	235 	0,03 	202 	0,03
03777 	MODOL 	261 	0,03 	176 	0,02
03783 	ALAMINOS 	246 	0,03 	190 	0,03
03783 	BACHILLER 	217 	0,03 	219 	0,03
03783 	FOSCH 	213 	0,03 	223 	0,03
03783 	PANTOJA 	228 	0,03 	208 	0,03
03783 	TARIN 	218 	0,03 	218 	0,03
03788 	ERRA 	244 	0,03 	191 	0,03
03788 	FAJA 	208 	0,03 	227 	0,03
03788 	GALOBARDES 	227 	0,03 	208 	0,03
03788 	MANAU 	276 	0,04 	159 	0,02
03788 	SERROUKH 	344 	0,05 	91 	0,01
03788 	ZHAN 	424 	0,06 	11 	<0,01
03794 	BUESO 	220 	0,03 	214 	0,03
03794 	BUTT 	265 	0,04 	169 	0,02
03794 	CASTELLTORT 	226 	0,03 	208 	0,03
03794 	COLOMO 	217 	0,03 	217 	0,03
03794 	CONDAL 	228 	0,03 	206 	0,03
03794 	FRESQUET 	230 	0,03 	204 	0,03
03794 	GERVILLA 	207 	0,03 	227 	0,03

    * Menys resultats
    * Més resultats

03794 	MUJAL 	221 	0,03 	213 	0,03
03794 	ORIOLA 	217 	0,03 	217 	0,03
03794 	TUGUES 	228 	0,03 	206 	0,03
03804 	ESTOPA 	202 	0,03 	231 	0,03
03804 	GONFAUS 	215 	0,03 	218 	0,03
03804 	GRASA 	217 	0,03 	216 	0,03
03804 	IVERN 	224 	0,03 	209 	0,03
03804 	SANTAULARIA 	210 	0,03 	223 	0,03
03804 	VIOLA 	219 	0,03 	214 	0,03
03810 	CALLES 	204 	0,03 	228 	0,03
03810 	FRAGOSO 	223 	0,03 	209 	0,03
03810 	LOBERA 	209 	0,03 	223 	0,03
03810 	PINCAY 	221 	0,03 	211 	0,03
03810 	RONDA 	207 	0,03 	225 	0,03
03810 	VALLET 	242 	0,03 	190 	0,03
03816 	BONCOMPTE 	227 	0,03 	204 	0,03
03816 	FOLQUE 	223 	0,03 	208 	0,03
03816 	GILART 	238 	0,03 	193 	0,03
03816 	HUMET 	217 	0,03 	214 	0,03
03816 	VILADOT 	240 	0,03 	191 	0,03
03821 	PUEBLA 	239 	0,03 	191 	0,03
03822 	ARAGAY 	214 	0,03 	215 	0,03
03822 	BETETA 	223 	0,03 	206 	0,03
03822 	DEL VAL 	220 	0,03 	209 	0,03
03822 	JABALERA 	216 	0,03 	213 	0,03

    * Menys resultats
    * Més resultats

03822 	JABBI 	359 	0,05 	70 	<0,01
03822 	MAGRI 	205 	0,03 	224 	0,03
03822 	REALES 	212 	0,03 	217 	0,03
03822 	SAMBLAS 	216 	0,03 	213 	0,03
03830 	BAILEN 	213 	0,03 	215 	0,03
03830 	BERNADAS 	218 	0,03 	210 	0,03
03830 	CORTADELLAS 	210 	0,03 	218 	0,03
03830 	ESQUERRA 	266 	0,04 	162 	0,02
03830 	FALGAS 	204 	0,03 	224 	0,03
03830 	FELGUERA 	229 	0,03 	199 	0,03
03830 	MALLOFRE 	215 	0,03 	213 	0,03
03830 	PRATDESABA 	205 	0,03 	223 	0,03
03838 	BUIRA 	210 	0,03 	217 	0,03
03838 	DE CARVALHO 	175 	0,02 	252 	0,03
03838 	MARRERO 	208 	0,03 	219 	0,03
03838 	MONLLAU 	207 	0,03 	220 	0,03
03838 	TORRENTO 	206 	0,03 	221 	0,03
03843 	BALMES 	208 	0,03 	218 	0,03
03843 	DIOS 	218 	0,03 	208 	0,03
03843 	SAURINA 	203 	0,03 	223 	0,03
03846 	ASENS 	202 	0,03 	223 	0,03
03846 	BANCELLS 	225 	0,03 	200 	0,03
03846 	CRESPILLO 	212 	0,03 	213 	0,03
03846 	GASCH 	212 	0,03 	213 	0,03
03846 	LERIN 	192 	0,03 	233 	0,03

    * Menys resultats
    * Més resultats

03846 	SAMITIER 	203 	0,03 	222 	0,03
03852 	AVIÑO 	215 	0,03 	209 	0,03
03852 	BOLET 	222 	0,03 	202 	0,03
03852 	CAMPDERROS 	223 	0,03 	201 	0,03
03852 	LA ROSA 	197 	0,03 	227 	0,03
03852 	SANTANACH 	194 	0,03 	230 	0,03
03852 	VIÑUALES 	215 	0,03 	209 	0,03
03858 	ARRIETA 	219 	0,03 	204 	0,03
03858 	ARTIGUES 	225 	0,03 	198 	0,03
03858 	CABEDO 	238 	0,03 	185 	0,02
03858 	GUARDEÑO 	210 	0,03 	213 	0,03
03858 	LUCEA 	204 	0,03 	219 	0,03
03858 	MENCHON 	227 	0,03 	196 	0,03
03858 	PASCUA 	205 	0,03 	218 	0,03
03865 	AMPOSTA 	209 	0,03 	213 	0,03
03865 	BABOT 	223 	0,03 	199 	0,03
03865 	CARRIQUE 	216 	0,03 	206 	0,03
03865 	HONRUBIA 	220 	0,03 	202 	0,03
03865 	MOMPART 	192 	0,03 	230 	0,03
03865 	RASO 	225 	0,03 	197 	0,03
03865 	SAMBOLA 	227 	0,03 	195 	0,03
03872 	BORDA 	238 	0,03 	183 	0,02
03872 	JAUME 	222 	0,03 	199 	0,03
03872 	LANUZA 	231 	0,03 	190 	0,03
03872 	MONROS 	226 	0,03 	195 	0,03

    * Menys resultats
    * Més resultats

03872 	RIART 	212 	0,03 	209 	0,03
03872 	STOICA 	402 	0,05 	19 	<0,01
03878 	BONADA 	217 	0,03 	203 	0,03
03878 	BUJALDON 	206 	0,03 	214 	0,03
03878 	CASANY 	194 	0,03 	226 	0,03
03878 	DE LOS REYES 	191 	0,03 	229 	0,03
03878 	FEU 	223 	0,03 	197 	0,03
03878 	GAMISANS 	216 	0,03 	204 	0,03
03878 	MARRO 	207 	0,03 	213 	0,03
03878 	PARDINA 	216 	0,03 	204 	0,03
03878 	SALTOS 	191 	0,03 	229 	0,03
03887 	AHUMADA 	243 	0,03 	176 	0,02
03887 	ALCOBA 	237 	0,03 	182 	0,02
03887 	BARTOMEU 	194 	0,03 	225 	0,03
03887 	BOSQUET 	210 	0,03 	209 	0,03
03887 	CANALIAS 	215 	0,03 	204 	0,03
03887 	CARRIZO 	238 	0,03 	181 	0,02
03887 	DUAIGUES 	213 	0,03 	206 	0,03
03887 	IDRISSI 	312 	0,04 	107 	0,01
03887 	LUCIO 	209 	0,03 	210 	0,03
03887 	MASDEVALL 	212 	0,03 	207 	0,03
03887 	RUBIRA 	210 	0,03 	209 	0,03
03898 	ALIAU 	207 	0,03 	211 	0,03
03898 	HOSTA 	217 	0,03 	201 	0,03
03898 	JUNQUERA 	193 	0,03 	225 	0,03

    * Menys resultats
    * Més resultats

03898 	MASA 	199 	0,03 	219 	0,03
03898 	PARDILLO 	224 	0,03 	194 	0,03
03898 	TISCAR 	243 	0,03 	175 	0,02
03904 	ARAYA 	244 	0,03 	173 	0,02
03904 	CAÑAVERAS 	214 	0,03 	203 	0,03
03904 	HABA 	194 	0,03 	223 	0,03
03904 	PENELLA 	213 	0,03 	204 	0,03
03904 	PERIZ 	195 	0,03 	222 	0,03
03904 	PERNIA 	203 	0,03 	214 	0,03
03904 	ROMANS 	208 	0,03 	209 	0,03
03904 	SOLANELLAS 	228 	0,03 	189 	0,03
03912 	CARTAGENA 	205 	0,03 	211 	0,03
03912 	NUEVO 	223 	0,03 	193 	0,03
03912 	PACO 	229 	0,03 	187 	0,02
03912 	TORTA 	194 	0,03 	222 	0,03
03912 	VEA 	195 	0,03 	221 	0,03
03912 	VINARDELL 	197 	0,03 	219 	0,03
03918 	CEA 	192 	0,03 	223 	0,03
03918 	GODO 	221 	0,03 	194 	0,03
03918 	MELENDO 	236 	0,03 	179 	0,02
03918 	MERLO 	201 	0,03 	214 	0,03
03918 	VILLAVICENCIO 	229 	0,03 	186 	0,02
03923 	ASIN 	193 	0,03 	221 	0,03
03923 	BELLON 	221 	0,03 	193 	0,03
03923 	DAVI 	230 	0,03 	184 	0,02

    * Menys resultats
    * Més resultats

03923 	MAROUAN 	347 	0,05 	67 	<0,01
03923 	SAYOS 	212 	0,03 	202 	0,03
03923 	ZURERA 	218 	0,03 	196 	0,03
03929 	ALCAINA 	212 	0,03 	201 	0,03
03929 	BAGUENA 	220 	0,03 	193 	0,03
03929 	BREA 	215 	0,03 	198 	0,03
03929 	DELGADILLO 	226 	0,03 	187 	0,02
03929 	FLORENCIO 	195 	0,03 	218 	0,03
03929 	PUJANTE 	217 	0,03 	196 	0,03
03929 	RAURICH 	234 	0,03 	179 	0,02
03936 	CANDELAS 	190 	0,03 	222 	0,03
03936 	FABRES 	216 	0,03 	196 	0,03
03936 	LOZADA 	216 	0,03 	196 	0,03
03936 	MOROS 	207 	0,03 	205 	0,03
03936 	SABARTES 	196 	0,03 	216 	0,03
03936 	SAHUQUILLO 	199 	0,03 	213 	0,03
03936 	SERRATS 	208 	0,03 	204 	0,03
03936 	URBAN 	200 	0,03 	212 	0,03
03944 	ASTASIO 	205 	0,03 	206 	0,03
03944 	BARRADO 	222 	0,03 	189 	0,03
03944 	BOLOS 	230 	0,03 	181 	0,02
03944 	LIMONES 	216 	0,03 	195 	0,03
03944 	MELER 	184 	0,02 	227 	0,03
03949 	BARNADAS 	194 	0,03 	216 	0,03
03949 	CANALEJO 	218 	0,03 	192 	0,03

    * Menys resultats
    * Més resultats

03949 	CASULLERAS 	212 	0,03 	198 	0,03
03949 	COUSO 	227 	0,03 	183 	0,02
03949 	ESCAYOLA 	221 	0,03 	189 	0,03
03949 	LAPUENTE 	192 	0,03 	218 	0,03
03949 	MINGUILLON 	212 	0,03 	198 	0,03
03949 	MORENILLA 	207 	0,03 	203 	0,03
03949 	PITA 	201 	0,03 	209 	0,03
03949 	SANLLEHI 	228 	0,03 	182 	0,02
03949 	TOBELLA 	220 	0,03 	190 	0,03
03960 	AYMAMI 	218 	0,03 	191 	0,03
03960 	BETRIU 	202 	0,03 	207 	0,03
03960 	BRIANSO 	189 	0,03 	220 	0,03
03960 	BUFI 	218 	0,03 	191 	0,03
03960 	ESCARRE 	222 	0,03 	187 	0,02
03960 	GELPI 	249 	0,03 	160 	0,02
03960 	GUALDA 	207 	0,03 	202 	0,03
03967 	BASCON 	189 	0,03 	219 	0,03
03967 	MIRAVET 	206 	0,03 	202 	0,03
03967 	MORETA 	239 	0,03 	169 	0,02
03967 	SEIJAS 	179 	0,02 	229 	0,03
03967 	VILADOMAT 	223 	0,03 	185 	0,02
03972 	BURCH 	171 	0,02 	236 	0,03
03972 	MARCA 	213 	0,03 	194 	0,03
03972 	NAJERA 	192 	0,03 	215 	0,03
03972 	PENAS 	210 	0,03 	197 	0,03

    * Menys resultats
    * Més resultats

03972 	RABELL 	195 	0,03 	212 	0,03
03972 	SAGRISTA 	235 	0,03 	172 	0,02
03972 	SIRERA 	232 	0,03 	175 	0,02
03972 	TALLADA 	188 	0,02 	219 	0,03
03980 	MUNT 	182 	0,02 	224 	0,03
03980 	ORS 	197 	0,03 	209 	0,03
03982 	CASAMAYOR 	230 	0,03 	175 	0,02
03982 	CATEURA 	222 	0,03 	183 	0,02
03982 	CEGARRA 	197 	0,03 	208 	0,03
03982 	TINTORE 	230 	0,03 	175 	0,02
03982 	TRILLAS 	218 	0,03 	187 	0,02
03982 	URGELLES 	183 	0,02 	222 	0,03
03988 	ARENY 	200 	0,03 	204 	0,03
03988 	BANDERA 	191 	0,03 	213 	0,03
03988 	MOLINAS 	225 	0,03 	179 	0,02
03988 	POVILL 	203 	0,03 	201 	0,03
03988 	TEJERA 	230 	0,03 	174 	0,02
03993 	ARNAN 	205 	0,03 	198 	0,03
03993 	COSO 	191 	0,03 	212 	0,03
03993 	DE MINGO 	197 	0,03 	206 	0,03
03993 	GORT 	188 	0,02 	215 	0,03
03993 	LLIMOS 	210 	0,03 	193 	0,03
03993 	MAMPEL 	203 	0,03 	200 	0,03
03993 	VANDELLOS 	183 	0,02 	220 	0,03
04000 	ALAMILLO 	198 	0,03 	204 	0,03

    * Menys resultats
    * Més resultats

04000 	BUSOM 	196 	0,03 	206 	0,03
04000 	COSIALLS 	221 	0,03 	181 	0,02
04000 	FORS 	218 	0,03 	184 	0,02
04000 	HUMANES 	191 	0,03 	211 	0,03
04000 	MONTEJO 	179 	0,02 	223 	0,03
04000 	VINYALS 	237 	0,03 	165 	0,02
04007 	BURRIEL 	193 	0,03 	208 	0,03
04007 	CAMPILLOS 	176 	0,02 	225 	0,03
04007 	CLADELLAS 	208 	0,03 	193 	0,03
04007 	FOSSAS 	190 	0,03 	211 	0,03
04007 	JAUREGUI 	194 	0,03 	207 	0,03
04007 	MORER 	232 	0,03 	169 	0,02
04007 	TARGA 	194 	0,03 	207 	0,03
04014 	CALVACHE 	235 	0,03 	165 	0,02
04014 	CARDIEL 	197 	0,03 	203 	0,03
04014 	ESTALELLA 	206 	0,03 	194 	0,03
04014 	LLOBREGAT 	203 	0,03 	197 	0,03
04014 	MORANCHO 	199 	0,03 	201 	0,03
04014 	SORT 	225 	0,03 	175 	0,02
04020 	ALCAINE 	193 	0,03 	206 	0,03
04020 	BRIZ 	194 	0,03 	205 	0,03
04020 	DAMIAN 	231 	0,03 	168 	0,02
04020 	ESTIRADO 	205 	0,03 	194 	0,03
04020 	GUBAU 	199 	0,03 	200 	0,03
04020 	HORRILLO 	176 	0,02 	223 	0,03

    * Menys resultats
    * Més resultats

04020 	SELGA 	202 	0,03 	197 	0,03
04027 	ARDIACA 	201 	0,03 	197 	0,03
04027 	CASTELLARNAU 	202 	0,03 	196 	0,03
04027 	GANDARA 	203 	0,03 	195 	0,03
04027 	GASET 	187 	0,02 	211 	0,03
04027 	LU 	371 	0,05 	27 	<0,01
04027 	MARBA 	197 	0,03 	201 	0,03
04027 	PUJAL 	186 	0,02 	212 	0,03
04027 	SENDER 	196 	0,03 	202 	0,03
04035 	DE FRUTOS 	199 	0,03 	198 	0,03
04035 	GRANADA 	206 	0,03 	191 	0,03
04035 	HERRANDO 	201 	0,03 	196 	0,03
04035 	LAVILLA 	201 	0,03 	196 	0,03
04035 	LLAVERO 	209 	0,03 	188 	0,02
04035 	MOZO 	194 	0,03 	203 	0,03
04035 	OYA 	196 	0,03 	201 	0,03
04042 	ALZATE 	187 	0,02 	209 	0,03
04042 	BERENGUEL 	213 	0,03 	183 	0,02
04042 	CARBONERO 	182 	0,02 	214 	0,03
04042 	ESTEBANEZ 	209 	0,03 	187 	0,02
04042 	GUIRAL 	199 	0,03 	197 	0,03
04042 	LEE 	274 	0,04 	122 	0,02
04042 	LLAVINA 	204 	0,03 	192 	0,03
04042 	MILLAS 	187 	0,02 	209 	0,03
04042 	MONTERRUBIO 	197 	0,03 	199 	0,03

    * Menys resultats
    * Més resultats

04042 	PORTALES 	225 	0,03 	171 	0,02
04042 	TEJERINA 	187 	0,02 	209 	0,03
04053 	ARMIJO 	164 	0,02 	231 	0,03
04053 	ELIES 	223 	0,03 	172 	0,02
04053 	FERRATE 	207 	0,03 	188 	0,02
04053 	JESUS 	203 	0,03 	192 	0,03
04053 	MONTAL 	177 	0,02 	218 	0,03
04053 	RAMIA 	210 	0,03 	185 	0,02
04053 	REMON 	200 	0,03 	195 	0,03
04053 	VISIEDO 	190 	0,03 	205 	0,03
04061 	HORMIGO 	185 	0,02 	209 	0,03
04061 	LIMON 	183 	0,02 	211 	0,03
04061 	REGIDOR 	207 	0,03 	187 	0,02
04061 	RESA 	215 	0,03 	179 	0,02
04065 	BORREGA 	208 	0,03 	185 	0,02
04065 	ESQUE 	198 	0,03 	195 	0,03
04065 	ESTRADE 	184 	0,02 	209 	0,03
04065 	PORTILLA 	182 	0,02 	211 	0,03
04065 	SCHMIDT 	295 	0,04 	98 	0,01
04065 	SILVEIRA 	219 	0,03 	174 	0,02
04071 	ALUJA 	221 	0,03 	171 	0,02
04071 	AYZA 	207 	0,03 	185 	0,02
04071 	CABALLERIA 	210 	0,03 	182 	0,02
04071 	FONTSERE 	198 	0,03 	194 	0,03
04071 	FORERO 	200 	0,03 	192 	0,03

    * Menys resultats
    * Més resultats

04071 	GABAS 	169 	0,02 	223 	0,03
04071 	JAWARA 	302 	0,04 	90 	0,01
04071 	QUINTEROS 	195 	0,03 	197 	0,03
04071 	RABIONET 	206 	0,03 	186 	0,02
04071 	RANDO 	219 	0,03 	173 	0,02
04071 	ROCABERT 	185 	0,02 	207 	0,03
04071 	SEQUERA 	195 	0,03 	197 	0,03
04071 	VICTORIO 	192 	0,03 	200 	0,03
04084 	ARBOIX 	214 	0,03 	177 	0,02
04084 	BALDO 	225 	0,03 	166 	0,02
04084 	BOLEDA 	193 	0,03 	198 	0,03
04084 	CISA 	224 	0,03 	167 	0,02
04084 	FERRANDEZ 	184 	0,02 	207 	0,03
04084 	NIERGA 	209 	0,03 	182 	0,02
04084 	REGO 	174 	0,02 	217 	0,03
04091 	AIRA 	158 	0,02 	232 	0,03
04091 	CHUMILLAS 	177 	0,02 	213 	0,03
04091 	DE TORO 	203 	0,03 	187 	0,02
04091 	GATA 	186 	0,02 	204 	0,03
04091 	GRIMAU 	210 	0,03 	180 	0,02
04091 	HUAMAN 	193 	0,03 	197 	0,03
04091 	TOAPANTA 	199 	0,03 	191 	0,03
04098 	COLLET 	211 	0,03 	178 	0,02
04098 	FUMANAL 	178 	0,02 	211 	0,03
04098 	GENESCA 	206 	0,03 	183 	0,02

    * Menys resultats
    * Més resultats

04098 	KADRI 	367 	0,05 	22 	<0,01
04102 	ALBARRAL 	207 	0,03 	181 	0,02
04102 	FARRIOL 	198 	0,03 	190 	0,03
04102 	GALEA 	214 	0,03 	174 	0,02
04102 	JOAN 	191 	0,03 	197 	0,03
04102 	MUNDO 	177 	0,02 	211 	0,03
04102 	NAJAR 	207 	0,03 	181 	0,02
04102 	TRABADO 	170 	0,02 	218 	0,03
04109 	ALCOVER 	188 	0,02 	199 	0,03
04109 	BARDINA 	197 	0,03 	190 	0,03
04109 	BARGUES 	206 	0,03 	181 	0,02
04109 	GORGUES 	198 	0,03 	189 	0,03
04109 	REGUE 	201 	0,03 	186 	0,02
04109 	SANCHIZ 	214 	0,03 	173 	0,02
04115 	ALBET 	206 	0,03 	180 	0,02
04115 	CLAVAGUERA 	181 	0,02 	205 	0,03
04115 	CULLERE 	216 	0,03 	170 	0,02
04115 	DE LIMA 	161 	0,02 	225 	0,03
04115 	GARIJO 	176 	0,02 	210 	0,03
04115 	LASIERRA 	170 	0,02 	216 	0,03
04115 	MATALLANA 	201 	0,03 	185 	0,02
04115 	PINYOL 	233 	0,03 	153 	0,02
04115 	SALHI 	343 	0,05 	43 	<0,01
04115 	SINTES 	220 	0,03 	166 	0,02
04115 	VIVER 	183 	0,02 	203 	0,03

    * Menys resultats
    * Més resultats

04126 	AIXENDRI 	214 	0,03 	171 	0,02
04126 	ALBADALEJO 	171 	0,02 	214 	0,03
04126 	CABAU 	197 	0,03 	188 	0,02
04126 	GASSOL 	179 	0,02 	206 	0,03
04126 	GRADOS 	220 	0,03 	165 	0,02
04126 	POPESCU 	371 	0,05 	14 	<0,01
04126 	SOTOS 	195 	0,03 	190 	0,03
04126 	TARRASON 	180 	0,02 	205 	0,03
04126 	VERT 	188 	0,02 	197 	0,03
04135 	BAGARIA 	209 	0,03 	175 	0,02
04135 	CAMUÑAS 	205 	0,03 	179 	0,02
04135 	CLOT 	200 	0,03 	184 	0,02
04135 	COLILLAS 	186 	0,02 	198 	0,03
04135 	COSTAFREDA 	195 	0,03 	189 	0,03
04135 	DAHMANI 	350 	0,05 	34 	<0,01
04135 	GARNICA 	215 	0,03 	169 	0,02
04135 	JEBARI 	306 	0,04 	78 	0,01
04135 	LLUSA 	202 	0,03 	182 	0,02
04135 	NAVA 	201 	0,03 	183 	0,02
04135 	RECOLONS 	194 	0,03 	190 	0,03
04135 	SALLERAS 	198 	0,03 	186 	0,02
04135 	SANTIVERI 	221 	0,03 	163 	0,02
04135 	SOTOCA 	210 	0,03 	174 	0,02
04149 	ANDRADA 	228 	0,03 	155 	0,02
04149 	BENEDI 	182 	0,02 	201 	0,03

    * Menys resultats
    * Més resultats

04149 	CONILL 	223 	0,03 	160 	0,02
04149 	JUTGLAR 	183 	0,02 	200 	0,03
04149 	ZIANI 	337 	0,04 	46 	<0,01
04154 	BOTELLO 	189 	0,03 	193 	0,03
04154 	COSP 	179 	0,02 	203 	0,03
04154 	GALTES 	202 	0,03 	180 	0,02
04154 	LERIDA 	185 	0,02 	197 	0,03
04154 	MIRAVETE 	196 	0,03 	186 	0,02
04159 	CHAOUI 	335 	0,04 	46 	<0,01
04159 	CORT 	187 	0,02 	194 	0,03
04159 	DIAO 	361 	0,05 	20 	<0,01
04159 	DIAWARA 	339 	0,04 	42 	<0,01
04159 	ESCRICH 	161 	0,02 	220 	0,03
04159 	FORNIES 	189 	0,03 	192 	0,03
04159 	MONTARDIT 	190 	0,03 	191 	0,03
04159 	NADALES 	196 	0,03 	185 	0,02
04159 	OBANDO 	198 	0,03 	183 	0,02
04159 	PUJADES 	198 	0,03 	183 	0,02
04159 	SABIDO 	200 	0,03 	181 	0,02
04170 	CABUS 	202 	0,03 	178 	0,02
04170 	CASTELLAR 	192 	0,03 	188 	0,02
04170 	COELHO 	200 	0,03 	180 	0,02
04170 	DAMAS 	185 	0,02 	195 	0,03
04170 	GUINOT 	198 	0,03 	182 	0,02
04170 	GURRI 	181 	0,02 	199 	0,03

    * Menys resultats
    * Més resultats

04170 	LERA 	195 	0,03 	185 	0,02
04170 	LLUCIA 	203 	0,03 	177 	0,02
04170 	MAURICIO 	227 	0,03 	153 	0,02
04170 	PEDRAJAS 	178 	0,02 	202 	0,03
04170 	SATORRA 	181 	0,02 	199 	0,03
04170 	VILADOMS 	189 	0,03 	191 	0,03
04182 	ADRIA 	218 	0,03 	161 	0,02
04182 	BARREIRA 	185 	0,02 	194 	0,03
04182 	CABRA 	199 	0,03 	180 	0,02
04182 	CAMPINS 	200 	0,03 	179 	0,02
04182 	DE LOS RIOS 	192 	0,03 	187 	0,02
04182 	FERRETE 	198 	0,03 	181 	0,02
04182 	GASTON 	192 	0,03 	187 	0,02
04182 	HORNA 	181 	0,02 	198 	0,03
04182 	TRULL 	207 	0,03 	172 	0,02
04191 	MENGIBAR 	181 	0,02 	197 	0,03
04191 	PELLEJERO 	186 	0,02 	192 	0,03
04191 	VALLDEORIOLA 	207 	0,03 	171 	0,02
04194 	ALLENDE 	201 	0,03 	176 	0,02
04194 	ALTIMIRAS 	199 	0,03 	178 	0,02
04194 	BASCOMPTE 	215 	0,03 	162 	0,02
04194 	BUJAN 	181 	0,02 	196 	0,03
04194 	ESQUERRE 	199 	0,03 	178 	0,02
04194 	FAURE 	199 	0,03 	178 	0,02
04194 	FORNAS 	185 	0,02 	192 	0,03

    * Menys resultats
    * Més resultats

04194 	MAGRANS 	221 	0,03 	156 	0,02
04194 	MEZQUITA 	179 	0,02 	198 	0,03
04194 	PEÑALBA 	157 	0,02 	220 	0,03
04194 	SOLIVA 	187 	0,02 	190 	0,03
04194 	VALDERAS 	199 	0,03 	178 	0,02
04206 	ALBERCH 	189 	0,03 	187 	0,02
04206 	ALEDO 	174 	0,02 	202 	0,03
04206 	ARIS 	195 	0,03 	181 	0,02
04206 	CORRONS 	198 	0,03 	178 	0,02
04206 	FOGUET 	194 	0,03 	182 	0,02
04206 	SOMS 	191 	0,03 	185 	0,02
04206 	VILAGRAN 	180 	0,02 	196 	0,03
04213 	ALBIÑANA 	157 	0,02 	218 	0,03
04213 	BUIZA 	176 	0,02 	199 	0,03
04213 	ESPINALT 	196 	0,03 	179 	0,02
04213 	ORRA 	164 	0,02 	211 	0,03
04213 	PIÑAR 	173 	0,02 	202 	0,03
04213 	ROSO 	188 	0,02 	187 	0,02
04213 	TADEO 	188 	0,02 	187 	0,02
04213 	URIA 	197 	0,03 	178 	0,02
04213 	VILLARINO 	201 	0,03 	174 	0,02
04222 	ABASCAL 	190 	0,03 	184 	0,02
04222 	BERGE 	181 	0,02 	193 	0,03
04222 	ENTRENA 	213 	0,03 	161 	0,02
04222 	LLAMAZARES 	184 	0,02 	190 	0,03

    * Menys resultats
    * Més resultats

04222 	OMEDES 	205 	0,03 	169 	0,02
04222 	OSETE 	180 	0,02 	194 	0,03
04222 	PIÑAS 	191 	0,03 	183 	0,02
04222 	SALADRIGAS 	198 	0,03 	176 	0,02
04230 	CASABELLA 	176 	0,02 	197 	0,03
04230 	DURBAN 	170 	0,02 	203 	0,03
04230 	JUSTRIBO 	169 	0,02 	204 	0,03
04230 	LASALA 	200 	0,03 	173 	0,02
04230 	MACEDO 	188 	0,02 	185 	0,02
04230 	MATENCIO 	200 	0,03 	173 	0,02
04230 	MONSERRATE 	190 	0,03 	183 	0,02
04230 	NISA 	214 	0,03 	159 	0,02
04230 	ORTIGA 	197 	0,03 	176 	0,02
04230 	PUIGMARTI 	187 	0,02 	186 	0,02
04230 	VANCELLS 	211 	0,03 	162 	0,02
04241 	CALDES 	194 	0,03 	178 	0,02
04241 	CAPDET 	202 	0,03 	170 	0,02
04241 	DUVAL 	193 	0,03 	179 	0,02
04241 	GASPA 	193 	0,03 	179 	0,02
04241 	LAGARES 	205 	0,03 	167 	0,02
04241 	MADRONA 	205 	0,03 	167 	0,02
04241 	MONTESO 	193 	0,03 	179 	0,02
04241 	PAYET 	197 	0,03 	175 	0,02
04241 	SALICHS 	218 	0,03 	154 	0,02
04241 	TARANCON 	182 	0,02 	190 	0,03

    * Menys resultats
    * Més resultats

04241 	TRONCOSO 	162 	0,02 	210 	0,03
04252 	BALTASAR 	190 	0,03 	181 	0,02
04252 	BUIXEDA 	172 	0,02 	199 	0,03
04252 	CAMPI 	194 	0,03 	177 	0,02
04252 	CARNEROS 	194 	0,03 	177 	0,02
04252 	GASA 	190 	0,03 	181 	0,02
04252 	SEJAS 	176 	0,02 	195 	0,03
04252 	XICOLA 	193 	0,03 	178 	0,02
04259 	BARCENA 	188 	0,02 	182 	0,02
04259 	BORJAS 	176 	0,02 	194 	0,03
04259 	CABALLER 	203 	0,03 	167 	0,02
04259 	CASO 	187 	0,02 	183 	0,02
04259 	GUBERN 	198 	0,03 	172 	0,02
04259 	LLEO 	186 	0,02 	184 	0,02
04259 	LUPION 	190 	0,03 	180 	0,02
04259 	TOBAR 	185 	0,02 	185 	0,02
04259 	TRIOLA 	187 	0,02 	183 	0,02
04259 	VILAREGUT 	196 	0,03 	174 	0,02
04259 	ZAVALETA 	181 	0,02 	189 	0,03
04270 	DONAT 	193 	0,03 	176 	0,02
04270 	FANLO 	216 	0,03 	153 	0,02
04270 	GALIAN 	185 	0,02 	184 	0,02
04270 	GUSI 	188 	0,02 	181 	0,02
